NIST_index,NIST_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,EC Value:,Reaction:,Reference:,Reference ID:,T [K],pH,Keq,Ionic strength [molal],Experimental conditions,solutes [molal],Buffer:,Ionic strength [mol/dm^3],-log[Mg+2],Km',Enthalpy [kJ/mol],Method:,solutes [mol/dm^3]
1169,1169,1279, , taurocyamine kinase, , ,4.3.1.1 & 2.7.3.4, ATP(aq) + taurocyamine(aq) = ADP(aq) + NÏ‰-phosphotaurocyamine(aq),"Pradel L.A.; T?se Doct. Sci. Phys. Paris (1961); data given in Barman T.E.; ""Enzyme Handbook - Vol. I""; Springer-Verlag New York (1969) p. 443.",61PRA_624,303.15,7.1, , ,None = -log[Mg+2], , Tris maleate (0.2 mol dm-3),, , , , , 
1170,1170, , , transaldolase, , ,2.2.1.2, sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq),"Racker E.; in ""The Enzymes"" Vol. 5 2nd edition; P.D. Boyer H. Lardy and K. Myrbdck eds.; Academic Press New York (1961) pp. 407-412.",61RAC2_372,310.15,7.4, , , , , bicarbonate, , , , , enzymatic assay, 
1171,1171, , , leucyl aminopeptidase, , ,3.4.11.1, L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_953,298.15,8.0, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-5.4, calorimetry, 
1172,1172, , , leucyl aminopeptidase, , ,3.4.11.1, L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_953,298.15,8.2 , , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-5.3, calorimetry, 
1173,1173, , , leucyl aminopeptidase, , ,3.4.11.1, L-tyrosylglycinamide(aq) + H2O(l) = L-tyrosine(aq) + glycinamide(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_953,298.15,8.6 , , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-5.5, calorimetry, 
1174,1174, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosine(aq) + H2O(l) = benzoic acid(aq) + L-tyrosine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_957,298.15,7.05, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-8.85, calorimetry, 
1175,1175, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosine(aq) + H2O(l) = benzoic acid(aq) + L-tyrosine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_957,298.15,7.15, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-7.95, calorimetry, 
1176,1176, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosine(aq) + H2O(l) = benzoic acid(aq) + L-tyrosine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_957,298.15,7.50, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-8.12, calorimetry, 
1177,1177, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosine(aq) + H2O(l) = benzoic acid(aq) + L-tyrosine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_957,298.15,7.95, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-9.04, calorimetry, 
1178,1178, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosine(aq) + H2O(l) = benzoic acid(aq) + L-tyrosine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_957,298.15,8.05, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-9.08, calorimetry, 
1179,1179, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosylglycine(aq) + H2O(l) = N-benzoyl-L-tyrosine(aq) + glycine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_958,298.15,7.0, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-5.0, calorimetry, 
1180,1180, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosylglycine(aq) + H2O(l) = N-benzoyl-L-tyrosine(aq) + glycine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_958,298.15,7.5, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-5.9, calorimetry, 
1181,1181, , , gly-X carboxypeptidase, , ,3.4.17.4, N-benzoyl-L-tyrosylglycine(aq) + H2O(l) = N-benzoyl-L-tyrosine(aq) + glycine(aq),Rawitscher M.; Wadsv I.; Sturtevant J.M.; J. Am. Chem. Soc.; 83 3180 (1961).,61RAW/WAD_958,298.15,8.0, , , , , Tris (~ 0.04 mol dm-3) + HCl, , , ,-6.2, calorimetry, 
1182,1182, , , leucine dehydrogenase, , ,1.4.1.9, L-leucine(aq) + NAD(aq) + H2O(l) = 4-methyl-2-oxopentanoate(aq) + NADH(aq) + ammonia(aq),Sanwal B.D.; Zink M.W.; Arch. Biochem. Biophys.; 94 430 (1961).,61SAN/ZIN_288,298.15,11.1,1.11E-2, , , , glycine (0.1 mol dm-3) + NaOH, , , , , spectrophotometry, 
1183,1183, , , transaldolase, , ,2.2.1.2, sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq),Venkataraman R.; Racker E.; J. Biol. Chem.; 236 1876 (1961).,61VEN/RAC_373,310.15,7.4, , , , , bicarbonate (0.1 mol dm-3), , , , , enzymatic assay, 
1184,1184, , , phosphoserine phosphatase, , ,3.1.3.3, L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq),Vladimirov G.E.; Komkova A.I.; Fedorova N.A.; Biokhimiya; 26 426 (1961).,61VLA/KOM_827,308.15,7.05,673, , , , barbital (0.9 mol dm-3), , , , , chromatography and radioactivity, 
1185,1185, , , phosphoserine phosphatase, , ,3.1.3.3, L-O-phosphoserine(aq) + H2O(l) = L-serine(aq) + orthophosphate(aq),Vladimirov G.E.; Komkova A.I.; Fedorova N.A.; Biokhimiya; 26 426 (1961).,61VLA/KOM_827,308.15,9.7,287, , , , barbital (0.9 mol dm-3), , , , , chromatography and radioactivity, 
1186,1186, , , aspartate ammonia-lyase, , ,4.3.1.1, L-aspartate(aq) = fumarate(aq) + ammonia(aq),Wilkinson J.S.; Williams V.R.; Arch. Biochem. Biophys.; 93 80 (1961).,61WIL/WIL_1209,302.15,7.0,0.010, , , , phosphate (0.10 mol dm-3), , , , , chemical analysis, 
1187,1187, , , aspartate ammonia-lyase, , ,4.3.1.1, L-aspartate(aq) = fumarate(aq) + ammonia(aq),Wilkinson J.S.; Williams V.R.; Arch. Biochem. Biophys.; 93 80 (1961).,61WIL/WIL_1209,312.15,7.0,0.022, , , , phosphate (0.10 mol dm-3), , , , , chemical analysis, 
1188,1188, , , methylmalonyl-CoA carboxyltransferase, , ,2.1.3.1, oxaloacetate(aq) + propanoyl-CoA(aq) = pyruvate(aq) + methylmalonyl-CoA(aq),Wood H.G.; Stjernholm R.; Proc. Natl. Acad. Sci. USA; 47 289 (1961).,61WOO/STJ_361,303.15,6.5, , , , , Tris (0.025 mol dm-3) + HCl, , , , , enzymatic assay and spectrophotometry, 
1189,1189, , , guanosine phosphorylase, , ,2.4.2.15, guanosine(aq) + orthophosphate(aq) = guanine(aq) + D-ribose 1-phosphate(aq),Yamada E.W.; J. Biol. Chem.; 236 3043 (1961).,61YAM_485,310.15,7.0, , , , , phosphate, , , , , spectrophotometry, 
1190,1190, , , sulfate adenylyltransferase, , ,2.7.7.4, ATP(aq) + sulfate(aq) = adenosine 5'-phosphosulfate(aq) + pyrophosphate(aq) ,Akagi J.M.; Campbell L.L.; J. Bacteriol.; 84 1194 (1962).,62AKA/CAM_680,303.15,7.2, , , , , Tris (0.067 mol dm-3), , , , , radioactivity, 
1191,1191, , , sulfate adenylyltransferase, , ,2.7.7.4, ATP(aq) + sulfate(aq) = adenosine 5'-phosphosulfate(aq) + pyrophosphate(aq) ,Akagi J.M.; Campbell L.L.; J. Bacteriol.; 84 1194 (1962).,62AKA/CAM_680,303.15,8.0, , , , , Tris (0.067 mol dm-3), , , , , radioactivity, 
1192,1192,1291, , aspartate-semialdehyde dehydrogenase, , ,4.3.1.1 & 1.2.1.11, L-aspartate-4-semialdehyde(aq) + NADP(aq) + orthophosphate(aq) =  L-4-aspartyl phosphate(aq) + NADPH(aq),Black S.; Methods Enzymol.; 5 820 (1962),62BLA_243,298.15,8.0,~33, ,None = -log[Mg+2], , Tris (0.1 mol dm-3) + HCl,, , , , chemical analysis and spectrophotometry, 
1193,1193, , , N-acetylneuraminate lyase, , ,4.1.3.3, N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),Brunetti P.; Jourdian G.W.; Roseman S.; J. Biol. Chem.; 237 2447 (1962).,62BRU/JOU_1118,310.15,7.2,0.096, , , , phosphate (0.1 mol dm-3), , , , , radioactivity and spectrophotometry, 
1194,1194, , , N-acetylneuraminate lyase, , ,4.1.3.3, N-glycolylneuraminate(aq) = N-glycolyl-D-mannosamine(aq) + pyruvate(aq),Brunetti P.; Jourdian G.W.; Roseman S.; J. Biol. Chem.; 237 2447 (1962).,62BRU/JOU_1122,310.15,7.2,0.090, , , , phosphate (0.1 mol dm-3), , , , , radioactivity and spectrophotometry, 
1195,1195, , , L-iditol dehydrogenase, , ,1.1.1.14, D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_62,296.15,8.6, , , , , glycine + KOH, , , , , spectrophotometry, 
1196,1196, , , L-iditol dehydrogenase, , ,1.1.1.14, ribitol(aq) + NAD(aq) = D-ribulose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_64,296.15,8.6, , , , , glycine + KOH, , , , , spectrophotometry, 
1197,1197, , , L-iditol dehydrogenase, , ,1.1.1.14, D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_67,296.15,8.6, , , , , glycine + KOH, , , , , spectrophotometry, 
1198,1198, , , L-iditol dehydrogenase, , ,1.1.1.14, xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_72,296.15,8.6, , , , , glycine + KOH, , , , , spectrophotometry, 
1199,1199, , , 2-dehydro-3-deoxyphosphogluconate aldolase, , ,4.1.2.14, 6-phospho-2-dehydro-3-deoxy-D-gluconate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),Doudoroff M.; Shuster C.W.; Bacteriol. Proc. p. 44 (1962).,62DOU/SHU_1105,298.15,6.8,1.6E-3, , , , , , , , , , 
1200,1200, , , 2-dehydro-3-deoxy-6-phosphogalactonate aldolase, , ,4.1.2.21, 2-dehydro-3-deoxy-D-galactonate 6-phosphate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),Doudoroff M.; Shuster C.W.; Bacteriol. Proc. p. 44 (1962).,62DOU/SHU_1111,298.15,6.8,3.7E-3, , , , , , , , , spectrophotometry, 
1201,1201, , , galactose dehydrogenase, , ,1.1.1.48," D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)",Doudoroff M.; Methods Enzymol.; 5 339 (1962).,62DOU2_160,303.15,6.7, , , , , Tris + HCl, , , , , spectrophotometry, 
1202,1202, , , thetin-homocysteine S-methyltransferase, , ,2.1.1.3," betaine(aq) + L-homocysteine(aq) = N,N-dimethylglycine(aq) + L-methionine(aq)",Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_338,298.15,7.1, , , , , phosphate, , , ,-36.8, calorimetry, 
1203,1203, , , thetin-homocysteine S-methyltransferase, , ,2.1.1.3, dimethylacetothetin(aq) + L-homocysteine(aq) = S-methylthioglycolate(aq) + L-methionine(aq),Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_340,298.15,7.1, , , , , phosphate, , , ,-52.3, calorimetry, 
1204,1204, , , thetin-homocysteine S-methyltransferase, , ,2.1.1.3, S-methylmethionine(aq) + L-homocysteine(aq) = 2 L-methionine(aq),Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_343,298.15,7.1, , , , , phosphate, , , ,-37.2, calorimetry, 
1205,1205, , , glucose-1-phosphate adenylyltransferase, , ,2.7.7.27, ATP(aq) + Î±-D-glucose 1-phosphate(aq) = ADPglucose(aq) + pyrophosphate(aq),Espada J.; J. Biol. Chem.; 237 3577 (1962).,62ESP_704,310.15,7.9, , , , , Tris (0.050 mol dm-3) + HCl, , , , , radioactivity and spectrophotometry, 
1206,1206, , , L-fuculose-phosphate aldolase, , ,4.1.2.17, L-fuculose 1-phosphate(aq) = glycerone phosphate(aq) + (S)-lactaldehyde(aq),Ghalambor M.A.; Heath E.C.; J. Biol. Chem.; 237 2427 (1962).,62GHA/HEA_1107,310.15,7.2,4.6E-4, , , , Tris (0.05 mol dm-3), , , , , spectrophotometry, 
1207,1207, , , malate synthase, , ,4.1.3.2, (S)-malate(aq) + CoA(aq) = acetyl-CoA(aq) + H2O(l) + glyoxylate(aq),Goldman D.S.; Wagner M.J.; Biochim. Biophys. Acta; 65 297 (1962).,62GOL/WAG_1116,298.15,8.5, , , , , Tris (0.04 mol dm-3), , , , , spectrophotometry, 
1208,1208, , , glycine dehydrogenase, , ,1.4.1.10, glycine(aq) + NAD(aq) + H2O(l) = glyoxylate(aq) + NADH(aq) + ammonia(aq),Goldman D.S.; Wagner M.J.; Biochim. Biophys. Acta; 65 297 (1962).,62GOL/WAG_289,303.15,6.4,5.7E-5, , , , phosphate (0.08 mol dm-3), , , , , spectrophotometry, 
1209,1209, , , phosphoglycerate mutase, , ,5.4.2.1, 2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),Grisolia S.; Methods Enzymol.; 5 236 (1962).,62GRI_1393,303.15,7.0, , , , , Tris (0.033 mol dm-3) + HCl, , , , , spectrophotometry, 
1210,1210,1306, , propanoyl-CoA carboxylase, , ,4.3.1.1 & 6.4.1.3, ATP(aq) + propanoyl-CoA(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + (S)-methylmalonyl-CoA(aq),Halenz D.R.; Feng J.-Y.; Hegre C.S.; Lane M.D.; J. Biol. Chem.; 237 2140 (1962).,62HAL/FEN_1446,310.15,8.15, , ,None = -log[Mg+2], , Tris (0.067 mol dm-3),, , , , chemical analysis and spectrophotometry, 
1211,1211,1307,2912, _-alanine-pyruvate transaminase,kegg:C00041 + kegg:C00222 = kegg:C00099 + kegg:C00022, ,4.3.1.1 & 2.6.1.18, L-alanine(aq) + 3-oxopropanoate(aq) = Î²-alanine(aq) + pyruvate(aq),Hayaishi O.; Nishizuka Y.; Methods Enzymol.; 5 698 (1962).,62HAY/NIS_525,308.15,8.0, , ,None = -log[Mg+2], , phosphate (0.5 mol dm-3),, , , , chemical analysis and spectrophotometry and polarimetry, 
1212,1212,1308, , formate-tetrahydrofolate ligase, , ,4.2.1.2 & 6.3.4.3, ATP(aq) + formate(aq) + tetrahydrofolate(aq) = ADP(aq) + phosphate(aq) + 10-formyltetrahydrofolate(aq),Himes R.H.; Rabinowitz J.C.; J. Biol. Chem.; 237 2903 (1962).,62HIM/RAB_1442,310.15,7.7, , ,None = -log[Mg+2], , triethanolamine (0.1 mol dm-3),, , , , electrochemistry and spectrophotometry, 
1213,1213, , , L-ribulose-phosphate 4-epimerase, , ,5.1.3.4, L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),Horecker B.L.; Methods Enzymol.; 5 253 (1962).,62HOR_1266,310.15,6.0 , , , , , succinate (0.092 mol dm-3) + NaOH, , , , , radioactivity, 
1214,1214, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.00, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1215,1215, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.05, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1216,1216, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.40, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1217,1217, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.60, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1218,1218, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.70, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1219,1219, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.10, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1220,1220, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.55, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1221,1221, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.70, , , , , Tris (0.033 mol dm-3) and phosphate, , , , , spectrophotometry, 
1222,1222, , , cytidylate kinase, , ,2.7.4.14, ATP(aq) + CMP(aq) = ADP(aq) + CDP(aq),Mendicino J.; J. Biol. Chem.; 237 165 (1962).,62MEN_672,310.15,7.5, , , , , Tris (0.002 mol dm-3) + HCl, , , , , chromatography and spectrophotometry, 
1223,1223, , , succinyldiaminopimelate transaminase, , ,2.6.1.17," N-succinyl-2-L-amino-6-oxoheptanedioate(aq) + L-glutamate(aq) = N-succinyl-L-2,6-diaminoheptanedioate(aq) + 2-oxoglutarate(aq)",Peterkofsky B.; Methods Enzymol.; 5 853 (1962).,62PET_524,310.15,8.0, , , , , Tris, , , , , spectrophotometry, 
1224,1224, , , protein kinase, , ,2.7.1.37, ATP(aq) + phosvitin(aq) = ADP(aq) + dephosvitin(aq),"Rabinowitz M.; in ""The Enzymes"" Vol. 6 2nd edition; P.D. Boyer H. Lardy and K. Myrbdck eds.; Academic Press New York (1962) pp. 119-131.",62RAB_561,310.15,5.9, , , , , Tris-imidazole (0.03 mol dm-3), , , , , radioactivity, 
1225,1225, , , malate dehydrogenase, , ,1.1.1.37, (S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),Raval D.N.; Wolfe R.G.; Biochemistry; 1 263 (1962).,62RAV/WOL_130,298.15,8.0, , , , , Tris (0.05 mol dm-3) + acetate, , , , , spectrophotometry, 
1226,1226, , , malate dehydrogenase, , ,1.1.1.37, (S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),Raval D.N.; Wolfe R.G.; Biochemistry; 1 1112 (1962).,62RAV/WOL2_131,298.15,8.0, , , , , Tris (0.05 mol dm-3) + acetate, , , , , spectrophotometry, 
1227,1227, , , alanine transaminase, , ,2.6.1.2, L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq),Segal H.L.; Beattie D.S.; Hopper S.; J. Biol. Chem.; 237 1914 (1962).,62SEG/BEA_509,310.15,7.3, , , , , phosphate (0.1 mol dm-3), , , , , spectrophotometry, 
1228,1228, , , 3-hydroxybutyrate dehydrogenase, , ,1.1.1.30, (R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Shuster C.W.; Doudoroff M.; J. Biol. Chem.; 237 603 (1962).,62SHU/DOU_119,305.15,8.0, , , , , Tris (0.033 mol dm-3) + HCl, , , , , spectrophotometry, 
1229,1229, , , glutamate formiminotransferase, , ,2.1.2.5, 5-formiminotetrahydrofolate(aq) + L-glutamate(aq) = N-formimino-L-glutamate(aq) + tetrahydrofolate(aq),Silverman M.; Methods Enzymol.; 5 790 (1962).,62SIL_356,310.15,6.6, , , , , potassium phosphate (0.047 mol dm-3), , , , , , 
1230,1230, , , erythrose isomerase, , ,5.3.1.2, D-erythrose(aq) = D-erythrulose(aq),Uehara K.; Methods Enzymol.; 5 350 (1962).,62UEH_1293,308.15,5.8, , , , , phosphate (0.04 mol dm-3), , , , , chemical analysis, 
1231,1231,1328, , D-alanine 2-hydroxymethyltransferase, , ,4.3.1.1 & 2.1.2.7," 2-hydroxymethylserine(aq) + tetrahydrofolate(aq) = 5,10-methylenetetrahydrofolate(aq) + D-serine(aq) + H2O(1)",Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_357,311.15,7.5, , ,None = -log[Mg+2], , phosphate (0.1 mol dm-3),, , , , chemical analysis and spectrophotometry, 
1232,1232, , , D-alanine 2-hydroxymethyltransferase, , ,2.1.2.7, 2-hydroxymethylserine(aq) = D-serine(aq) + formaldehyde(aq),Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_358,311.15,7.5,2.7E-4, , , , potassium maleate (0.0075 mol dm-3), , , , , chromatography and spectrophotometry, 
1233,1233, , , D-alanine 2-hydroxymethyltransferase, , ,2.1.2.7," 2-methylserine(aq) + tetrahydrofolate(aq) = 5,10-methylenetetrahydrofolate(aq) + D-alanine(aq) + H2O(l)",Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_359,311.15,7.5, , , , , phosphate (0.1 mol dm-3), , , , , spectrophotometry, 
1234,1234, , , D-alanine 2-hydroxymethyltransferase, , ,2.1.2.7, 2-methylserine(aq) = D-alanine(aq) + formaldehyde(aq),Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_360,311.15,7.5, , , , , potassium maleate (0.0075 mol dm-3), , , , , chromatography and spectrophotometry, 
1235,1235, , , methylmalonyl-CoA epimerase, , ,5.1.99.1, (R)-methylmalonyl-CoA(aq) = (S)-methylmalonyl-CoA(aq),Allen S.H.G.; Kellermeyer R.; Stjernholm R.; Wood H.G.; J. Biol. Chem.; 238 1637 (1963).,63ALL/KEL_1278,303.15,7.4, , , , , Tris (0.05 mol dm-3) + HCl, , , , , spectrophotometry, 
1236,1236, , , nucleoside deoxyribosyltransferase, , ,2.4.2.6, thymidine(aq) + adenine(aq) = 2'-deoxyadenosine(aq) + thymine(aq),Beck W.S.; Levin M.; J. Biol. Chem.; 238 702 (1963),63BEC/LEV_472,310.15,5.8, , , , , maleate, , , , , enzymatic assay, 
1237,1237, , , phosphate acetyltransferase, , ,2.3.1.8, acetyl-CoA(aq) + orthophosphate(aq) = CoA(aq) + acetyl phosphate(aq),Bergmeyer H.U.; Holz G.; Klotzsch H.; Lang G.; Biochem. Z.; 338 114 (1963).,63BER/HOL_396,298.15,7.4, , , , , Tris (0.1 mol dm-3), , , , , spectrophotometry, 
1238,1238, , , chymosin, , ,3.4.23.4, cleavage of a single bond in casein  ,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6, , ,   +  casein ?, , Tris and phosphate, , , ,-7.5, calorimetry, 
1239,1239, , , chymosin, , ,3.4.23.4, cleavage of a single bond in casein  ,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6, , ,   +  casein ?, , Tris and phosphate, , , ,-9.6, calorimetry, 
1240,1240, , , chymosin, , ,3.4.23.4, cleavage of a single bond in casein  ,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6, , ,   +  sodium caseinate, , Tris and phosphate, , , ,-13.4, calorimetry, 
1241,1241, , , alkaline phosphatase, , ,3.1.3.1, N-acetylethanolamine phosphate(aq) + H2O(l) = N-acetylethanolamine(aq) + orthophosphate(aq),Dayan J.; Wilson I.B.; Biochim. Biophys. Acta; 77 446 (1963).,63DAY/WIL_754,298.15,8.0,~31, , , , KH2PO4 (0.047 mol dm-3) + NaOH, , , , , spectrophotometry, 
1242,1242,1334, , purine-nucleoside phosphorylase, , ,4.3.1.1 & 2.4.2.1, 2'-deoxyinosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + 2-deoxy-Î±-D-ribose 1-phosphate(aq),de Verdier C.-H.; Gould B.J.; Biochim. Biophys. Acta; 68 333 (1963).,63DEV/GOU_457,310.15,7.0, , ,None = -log[Mg+2], , Tris + phosphate,, , , , chemical analysis and spectrophotometry and radioactivity, 
1243,1243,1335, , purine-nucleoside phosphorylase, , ,4.3.1.1 & 2.4.2.1, inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + Î±-D-ribose 1-phosphate(aq),de Verdier C.-H.; Gould B.J.; Biochim. Biophys. Acta; 68 333 (1963).,63DEV/GOU_459,310.15,7.0, , ,None = -log[Mg+2], , Tris + phosphate,, , , , chemical analysis and spectrophotometry and radioactivity and polarimetry, 
